engine,size,template,scheme,mode,query_id,repetition,time,status
tripleprov,10M,namedgraphs,T,00,1,5.42366,200
tripleprov,10M,namedgraphs,T,00,2,5.27195,200
tripleprov,10M,namedgraphs,T,00,3,5.24152,200
tripleprov,10M,namedgraphs,T,00,4,5.24385,200
tripleprov,10M,namedgraphs,T,00,5,5.23606,200
