engine,size,template,scheme,mode,query_id,repetition,time,status
fuseki,100M,C2,wikidata,B,00,1,3.0213539162650704,200
fuseki,100M,C2,wikidata,B,00,2,2.8137278836220503,200
fuseki,100M,C2,wikidata,B,00,3,2.670000495389104,200
fuseki,100M,C2,wikidata,B,00,4,2.5440553724765778,200
fuseki,100M,C2,wikidata,B,00,5,2.6331284595653415,200
