engine,size,template,scheme,mode,query_id,repetition,time,status
virtuoso,100M,L4,namedgraphs,B,00,1,0.011688537895679474,400
virtuoso,100M,L4,namedgraphs,B,01,1,0.011574571952223778,400
virtuoso,100M,L4,namedgraphs,B,02,1,0.011529537849128246,400
virtuoso,100M,L4,namedgraphs,B,03,1,0.01180377509444952,400
virtuoso,100M,L4,namedgraphs,B,04,1,0.011448785662651062,400
virtuoso,100M,L4,namedgraphs,B,05,1,0.011351823806762695,400
virtuoso,100M,L4,namedgraphs,B,06,1,0.011864208616316319,400
virtuoso,100M,L4,namedgraphs,B,07,1,0.01151188462972641,400
virtuoso,100M,L4,namedgraphs,B,08,1,0.01169254444539547,400
virtuoso,100M,L4,namedgraphs,B,09,1,0.0117512047290802,400
virtuoso,100M,L4,namedgraphs,B,00,2,0.011606592684984207,400
virtuoso,100M,L4,namedgraphs,B,01,2,0.011385586112737656,400
virtuoso,100M,L4,namedgraphs,B,02,2,0.011323739774525166,400
virtuoso,100M,L4,namedgraphs,B,03,2,0.012034640647470951,400
virtuoso,100M,L4,namedgraphs,B,04,2,0.011249478906393051,400
virtuoso,100M,L4,namedgraphs,B,05,2,0.011289465241134167,400
virtuoso,100M,L4,namedgraphs,B,06,2,0.011418518610298634,400
virtuoso,100M,L4,namedgraphs,B,07,2,0.01142092328518629,400
virtuoso,100M,L4,namedgraphs,B,08,2,0.011555606499314308,400
virtuoso,100M,L4,namedgraphs,B,09,2,0.01160011999309063,400
virtuoso,100M,L4,namedgraphs,B,00,3,0.011500513181090355,400
virtuoso,100M,L4,namedgraphs,B,01,3,0.011490845121443272,400
virtuoso,100M,L4,namedgraphs,B,02,3,0.01140251848846674,400
virtuoso,100M,L4,namedgraphs,B,03,3,0.011990676634013653,400
virtuoso,100M,L4,namedgraphs,B,04,3,0.011572107672691345,400
virtuoso,100M,L4,namedgraphs,B,05,3,0.011887311935424805,400
virtuoso,100M,L4,namedgraphs,B,06,3,0.011475876905024052,400
virtuoso,100M,L4,namedgraphs,B,07,3,0.011845002882182598,400
virtuoso,100M,L4,namedgraphs,B,08,3,0.01133904792368412,400
virtuoso,100M,L4,namedgraphs,B,09,3,0.012072592042386532,400
virtuoso,100M,L4,namedgraphs,B,00,4,0.01151008065789938,400
virtuoso,100M,L4,namedgraphs,B,01,4,0.011705027893185616,400
virtuoso,100M,L4,namedgraphs,B,02,4,0.011651808395981789,400
virtuoso,100M,L4,namedgraphs,B,03,4,0.011624585837125778,400
virtuoso,100M,L4,namedgraphs,B,04,4,0.011875219643115997,400
virtuoso,100M,L4,namedgraphs,B,05,4,0.011891771107912064,400
virtuoso,100M,L4,namedgraphs,B,06,4,0.011933800764381886,400
virtuoso,100M,L4,namedgraphs,B,07,4,0.011741477064788342,400
virtuoso,100M,L4,namedgraphs,B,08,4,0.011516232043504715,400
virtuoso,100M,L4,namedgraphs,B,09,4,0.011708155274391174,400
virtuoso,100M,L4,namedgraphs,B,00,5,0.0112849660217762,400
virtuoso,100M,L4,namedgraphs,B,01,5,0.011460055597126484,400
virtuoso,100M,L4,namedgraphs,B,02,5,0.011494753882288933,400
virtuoso,100M,L4,namedgraphs,B,03,5,0.011577668599784374,400
virtuoso,100M,L4,namedgraphs,B,04,5,0.011319320648908615,400
virtuoso,100M,L4,namedgraphs,B,05,5,0.011577258817851543,400
virtuoso,100M,L4,namedgraphs,B,06,5,0.011404762044548988,400
virtuoso,100M,L4,namedgraphs,B,07,5,0.011373624205589294,400
virtuoso,100M,L4,namedgraphs,B,08,5,0.011429619044065475,400
virtuoso,100M,L4,namedgraphs,B,09,5,0.011957023292779922,400
